week,id,injury,opp,proj,prev_score,roster,roster_change,total_pts,avg_pts
10,adalbertomondesi-SS,IL60,@CLE,,,3.0,-0.4,0.0,0.0
10,adamduvall-OF,IL60,@CLE,,,46.5,1.1,58.0,7.3
10,adamfrazier-2B,,@MIL,,,24.9,-2.0,126.0,2.2
10,adamottavino-RP,,@ATL,,,5.6,-0.3,60.0,2.4
10,adamwainwright-SP,,@TEX,,,9.8,-2.2,22.0,3.7
10,adbertalzolay-RP,,@LAA,,,1.7,0.3,73.0,3.3
10,adleyrutschman-C,,@MIL,,,99.6,0.0,158.0,2.7
10,adolisgarcia-OF,,STL,,,95.8,0.8,169.0,2.9
10,adrianhouser-SP,,BAL,,,3.0,-0.2,49.0,8.2
10,ajminter-RP,,NYM,,,12.1,-0.9,65.0,2.3
10,ajpuk-RP,,KC,,,10.6,-0.5,72.0,4.8
10,ajsmithshawver-SP,,NYM,,,4.7,4.4,9.0,9.0
10,alecbohm-3B,IL10,DET,,,71.8,-8.7,121.0,2.3
10,alejandrokirk-C,,HOU,,,62.0,-1.2,78.0,1.6
10,alekmanoah-SP,,HOU,,,68.2,-7.5,-5.0,-0.4
10,alexbregman-3B,,@TOR,,,97.8,0.5,166.0,2.8
10,alexcobb-SP,,@COL,,,64.3,-3.7,152.0,12.7
10,alexisdiaz-RP,,LAD,,,67.1,10.2,154.0,6.4
10,alexkirilloff-OF,DTD,@TB,,,6.1,0.4,54.0,2.1
10,alexlange-RP,,@PHI,,,34.7,3.3,128.0,5.1
10,alexverdugo-OF,,@CLE,,,91.2,0.1,161.0,2.8
10,alexwood-SP,IL15,@COL,,,2.7,-1.6,36.0,4.5
10,amedrosario-SS,DTD,BOS,,,46.1,-2.4,66.0,1.3
10,andresgimenez-2B,,BOS,,,54.3,-1.3,99.0,1.8
10,andresmunoz-RP,IL15,@SD,,,47.4,-0.1,13.0,3.3
10,andrewabbott-SP,,LAD,,,12.1,11.4,24.0,24.0
10,andrewbenintendi-OF,,@NYY,,,15.5,-0.7,110.0,1.9
10,andrewchafin-RP,,@WSH,,,14.4,0.6,98.0,3.6
10,andrewheaney-SP,,STL,,,37.6,-1.2,109.0,9.9
10,andrewmccutchen-OF,,OAK,,,25.0,2.0,127.0,2.4
10,andrewpainter-SP,DTD,DET,,,2.7,-0.1,0.0,0.0
10,andrewvaughn-OF,,@NYY,,,78.0,6.0,141.0,2.4
10,anthonydesclafani-SP,,@COL,,,40.0,-7.3,113.0,9.4
10,anthonyrendon-3B,IL10,CHC,,,41.0,-0.5,80.0,2.7
10,anthonyrizzo-1B,,CHW,,,92.8,-1.0,132.0,2.4
10,anthonysantander-OF,,@MIL,,,79.5,4.2,125.0,2.3
10,anthonyvolpe-SS,,CHW,,,42.3,-2.8,83.0,1.4
10,aroldischapman-RP,,@MIA,,,11.8,-1.6,61.0,2.7
10,austinhays-OF,,@MIL,,,28.1,0.2,112.0,2.2
10,austinmeadows-OF,IL60,@PHI,,,4.7,-0.3,5.0,0.8
10,austinriley-3B,,NYM,,,96.4,-0.3,118.0,2.0
10,baileyober-SP,,@TB,,,34.9,-1.4,114.0,14.3
10,benjoyce-RP,,CHC,,,5.4,4.4,5.0,1.7
10,benlively-SP,,LAD,,,9.5,7.6,68.0,11.3
10,blakesnell-SP,,SEA,,,76.7,5.0,89.0,7.4
10,bobbymiller-SP,,@CIN,,,46.2,17.3,60.0,20.0
10,bobbywittjr-SS,,@MIA,,,97.6,0.1,136.0,2.3
10,bobichette-SS,,HOU,,,99.8,0.0,179.0,2.9
10,bradkeller-SP,IL15,@MIA,,,2.3,-0.3,30.0,3.3
10,bradysinger-SP,,@MIA,,,51.0,0.0,53.0,4.4
10,brandonbielak-RP,,@TOR,,,3.7,1.9,63.0,9.0
10,brandondrury-3B,,CHC,,,31.5,3.2,108.0,2.0
10,brandonlowe-2B,IL10,MIN,,,60.1,-4.2,83.0,1.7
10,brandonmarsh-OF,,DET,,,15.1,-0.5,95.0,1.7
10,brandonnimmo-OF,,@ATL,,,89.5,-0.5,132.0,2.3
10,brandonpfaadt-SP,,@WSH,,,1.5,-1.1,-4.0,-0.8
10,brandonwoodruff-SP,IL60,BAL,,,91.3,-0.8,39.0,19.5
10,braxtongarrett-SP,,KC,,,15.3,11.0,99.0,8.3
10,brayanbello-SP,,@CLE,,,9.0,0.2,70.0,7.8
10,brendandonovan-2B,,@TEX,,,25.3,2.1,104.0,1.9
10,brendanrodgers-2B,IL60,SF,,,10.5,-0.2,0.0,0.0
10,brentrooker-OF,,@PIT,,,31.3,-14.3,118.0,2.2
10,brentsuter-RP,,SF,,,1.3,-0.1,105.0,4.2
10,brettbaty-3B,,@ATL,,,8.1,-2.1,52.0,1.3
10,briananderson-3B,,BAL,,,20.3,-1.8,102.0,1.8
10,brooksraley-RP,,@ATL,,,3.9,0.8,53.0,2.2
10,brusdargraterol-RP,,@CIN,,,3.8,0.0,71.0,2.7
10,bryanabreu-RP,,@TOR,,,16.7,-4.0,100.0,3.6
10,bryanbaker-RP,,@MIL,,,1.6,-1.0,58.0,2.1
10,bryandelacruz-OF,,KC,,,18.6,8.5,112.0,2.0
10,bryanreynolds-OF,,OAK,,,98.5,0.2,156.0,2.8
10,bryceelder-SP,,NYM,,,83.4,6.8,160.0,14.5
10,bryceharper-DH,,DET,,,94.8,-0.2,71.0,2.4
10,brycemiller-SP,,@SD,,,46.8,-26.1,71.0,10.1
10,brysonstott-SS,,DET,,,39.2,1.4,117.0,2.1
10,byronbuxton-OF,DTD,@TB,,,66.6,-6.6,109.0,2.2
10,calebferguson-RP,,@CIN,,,2.7,-0.9,74.0,3.1
10,calquantrill-SP,IL15,BOS,,,10.1,-3.4,39.0,3.5
10,calraleigh-C,,@SD,,,28.7,-0.8,95.0,1.9
10,camilodoval-RP,,@COL,,,84.5,2.0,141.0,5.4
10,carloscarrasco-SP,,@ATL,,,6.3,1.4,27.0,4.5
10,carloscorrea-SS,DTD,@TB,,,74.6,-4.7,81.0,1.7
10,carlosestevez-RP,,CHC,,,60.9,0.1,141.0,5.6
10,carlosrodon-SP,IL60,CHW,,,90.2,-1.2,0.0,0.0
10,carlossantana-1B,,OAK,,,16.0,-1.3,106.0,2.0
10,caseyschmitt-3B,,@COL,,,11.7,-2.4,52.0,2.1
10,cedricmullins-OF,IL10,@MIL,,,97.7,-0.8,157.0,3.0
10,charlieblackmon-OF,,SF,,,25.8,2.6,136.0,2.7
10,charliemorton-SP,,NYM,,,88.8,-0.6,114.0,10.4
10,chaseanderson-SP,,SF,,,2.5,1.4,60.0,10.0
10,chrisbassitt-SP,O,HOU,,,89.6,0.8,155.0,12.9
10,chrissale-SP,IL15,@CLE,,,78.4,-6.1,127.0,11.5
10,christaylor-OF,,@CIN,,,5.5,0.7,71.0,1.5
10,christianbethancourt-C,,MIN,,,5.0,-0.7,66.0,1.7
10,christianvazquez-C,,@TB,,,2.7,-0.2,37.0,1.0
10,christianwalker-1B,,@WSH,,,86.8,0.4,146.0,2.6
10,christianyelich-OF,,BAL,,,84.1,2.6,136.0,2.4
10,christophermorel-OF,,@LAA,,,29.0,-25.4,60.0,2.7
10,cjabrams-SS,,ARI,,,10.5,-0.4,90.0,1.7
10,cjcron-1B,IL10,SF,,,60.0,-1.5,69.0,1.9
10,clarkeschmidt-RP,,CHW,,,7.5,4.0,69.0,5.8
10,clayholmes-RP,,CHW,,,42.2,-0.2,102.0,3.8
10,claytonkershaw-SP,,@CIN,,,98.2,0.3,179.0,14.9
10,codybellinger-OF,IL10,@LAA,,,79.4,-2.0,114.0,3.1
10,colinholderman-RP,,OAK,,,2.7,-0.1,51.0,2.1
10,colinrea-SP,,BAL,,,1.4,-0.4,67.0,6.7
10,connorjoe-OF,,OAK,,,5.6,0.0,102.0,2.0
10,corbinburnes-SP,,BAL,,,99.7,0.0,132.0,11.0
10,corbincarroll-OF,,@WSH,,,93.4,2.0,164.0,3.0
10,coreykluber-SP,,@CLE,,,5.1,-0.5,23.0,2.1
10,coreyseager-SS,,STL,,,98.0,0.5,107.0,3.8
10,craigkimbrel-RP,,DET,,,17.8,2.2,96.0,4.0
10,cristianjavier-SP,,@TOR,,,98.7,0.1,197.0,16.4
10,danedunning-SP,,STL,,,24.2,2.7,116.0,8.9
10,danielbard-RP,,SF,,,15.3,-0.8,40.0,2.7
10,danielhudson-RP,IL60,@CIN,,,2.5,-0.1,0.0,0.0
10,dannyjansen-C,IL10,HOU,,,14.0,-0.7,72.0,2.1
10,dansbyswanson-SS,,@LAA,,,92.5,0.6,127.0,2.2
10,daultonvarsho-C,,HOU,,,89.1,1.6,121.0,2.0
10,davidbednar-RP,,OAK,,,82.7,2.4,153.0,6.4
10,davidpeterson-SP,,@ATL,,,2.7,-0.2,-2.0,-0.3
10,davidrobertson-RP,,@ATL,,,69.0,-1.1,126.0,5.5
10,deankremer-SP,,@MIL,,,9.7,1.5,111.0,9.3
10,devinwilliams-RP,,BAL,,,93.6,0.7,131.0,6.9
10,djlemahieu-3B,,CHW,,,58.8,-4.2,81.0,1.5
10,domingogerman-SP,,CHW,,,21.7,3.0,131.0,11.9
10,drewrasmussen-SP,IL60,MIN,,,60.6,-3.2,117.0,14.6
10,drewsmyly-SP,,@LAA,,,41.6,-13.2,138.0,11.5
10,dreyjameson-SP,,@WSH,,,1.4,0.0,49.0,6.1
10,dustinmay-SP,IL60,@CIN,,,57.7,-7.4,118.0,13.1
10,dylancarlson-OF,IL10,@TEX,,,3.0,-0.1,44.0,1.4
10,dylancease-SP,,@NYY,,,93.8,-0.7,110.0,8.5
10,dylanfloro-RP,,KC,,,6.8,-2.0,80.0,3.0
10,eddierosario-OF,,NYM,,,5.2,3.7,91.0,1.8
10,eduardorodriguez-SP,IL15,@PHI,,,79.0,-9.5,172.0,15.6
10,edwardcabrera-SP,,KC,,,19.2,6.7,107.0,8.9
10,edwindiaz-RP,IL60,@ATL,,,17.8,-0.3,0.0,0.0
10,eliasdiaz-C,,SF,,,48.9,-0.3,112.0,2.2
10,ellydelacruz-SS,,LAD,,,13.5,7.4,0.0,0.0
10,eloyjimenez-OF,,@NYY,,,68.9,3.9,69.0,2.2
10,emmanuelclase-RP,,BOS,,,96.3,0.0,136.0,4.5
10,enriquehernandez-OF,,@CLE,,,8.4,0.1,82.0,1.5
10,ericlauer-SP,IL15,BAL,,,3.4,-0.4,47.0,5.2
10,erikswanson-RP,,HOU,,,9.1,1.5,81.0,2.9
10,esteuryruiz-OF,,@PIT,,,37.2,-0.4,134.0,2.2
10,eugeniosuarez-3B,,@SD,,,22.2,-1.2,90.0,1.5
10,euryperez-SP,,KC,,,31.7,3.0,66.0,13.2
10,evanphillips-RP,,@CIN,,,28.8,-1.7,99.0,4.3
10,ezequielduran-3B,,STL,,,14.7,-1.3,95.0,2.3
10,ezequieltovar-SS,,SF,,,8.4,1.4,81.0,1.4
10,felixbautista-RP,,@MIL,,,95.7,0.7,186.0,6.9
10,fernandotatisjr-SS,,SEA,,,99.5,0.1,118.0,3.0
10,frambervaldez-SP,,@TOR,,,99.5,0.2,209.0,17.4
10,franciscoalvarez-DH,,@ATL,,,19.5,3.9,66.0,1.7
10,franciscolindor-SS,,@ATL,,,98.6,-0.1,132.0,2.2
10,frankiemontas-SP,IL60,CHW,,,3.1,-0.3,0.0,0.0
10,freddiefreeman-1B,,@CIN,,,99.9,0.0,215.0,3.6
10,freddyperalta-SP,,BAL,,,76.1,-3.4,93.0,8.5
10,gabrielmoreno-C,,@WSH,,,8.0,-0.4,66.0,1.4
10,garrettcooper-1B,,KC,,,2.6,-0.4,55.0,1.3
10,garrettwhitlock-RP,,@CLE,,,9.2,-0.8,31.0,6.2
10,garysanchez-C,,SEA,,,2.6,2.0,22.0,2.4
10,gavinwilliams-SP,,BOS,,,1.7,0.0,0.0,0.0
10,georgekirby-SP,,@SD,,,92.5,0.7,154.0,14.0
10,georgespringer-OF,,HOU,,,95.9,1.4,137.0,2.4
10,geraldoperdomo-SS,,@WSH,,,12.9,-1.5,113.0,2.5
10,germanmarquez-SP,IL60,SF,,,3.8,-0.4,33.0,8.3
10,gerritcole-SP,DTD,CHW,,,99.9,0.0,215.0,16.5
10,giancarlostanton-OF,,CHW,,,71.7,4.1,46.0,3.1
10,giourshela-3B,,CHC,,,7.0,0.6,98.0,1.8
10,giovannygallegos-RP,,@TEX,,,10.1,0.2,70.0,3.2
10,gleybertorres-2B,,CHW,,,92.7,0.1,154.0,2.6
10,grahamashcraft-SP,,LAD,,,8.8,-4.1,37.0,3.1
10,graysonrodriguez-SP,,@MIL,,,9.5,-3.0,40.0,4.0
10,gregorysoto-RP,,DET,,,1.9,-0.3,30.0,1.1
10,griffincanning-SP,,CHC,,,3.8,2.0,87.0,9.7
10,gunnarhenderson-3B,DTD,@MIL,,,52.4,-2.4,73.0,1.4
10,haroldramirez-1B,,MIN,,,26.1,0.0,114.0,2.4
10,harrisonbader-OF,IL10,CHW,,,19.4,-4.4,74.0,2.8
10,haseongkim-SS,,SEA,,,11.8,3.7,97.0,1.7
10,haydenwesneski-SP,,@LAA,,,3.2,0.6,66.0,7.3
10,hectorneris-RP,,@TOR,,,8.1,2.1,91.0,3.6
10,hunterbrown-SP,,@TOR,,,72.6,2.9,145.0,13.2
10,huntergreene-SP,DTD,LAD,,,83.5,2.6,120.0,10.0
10,hunterharvey-RP,,ARI,,,1.9,0.6,82.0,3.3
10,hunterrenfroe-OF,,CHC,,,74.0,-4.6,127.0,2.2
10,ianhapp-OF,,@LAA,,,58.6,-3.5,111.0,1.9
10,isaacparedes-3B,,MIN,,,51.4,-3.1,127.0,2.4
10,jackflaherty-SP,,@TEX,,,23.2,0.8,83.0,6.9
10,jacksuwinski-OF,,OAK,,,7.2,2.1,100.0,2.0
10,jacobdegrom-SP,IL60,STL,,,98.5,-0.5,105.0,17.5
10,jaimebarria-RP,,CHC,,,1.6,0.9,89.0,6.8
10,jakeburger-3B,,@NYY,,,6.5,-2.4,98.0,2.3
10,jakecronenworth-2B,,SEA,,,71.8,-2.5,101.0,1.7
10,jakefraley-OF,,LAD,,,11.1,1.8,128.0,2.4
10,jakemccarthy-OF,,@WSH,,,19.2,3.7,40.0,1.4
10,jameskarinchak-RP,,BOS,,,2.6,-0.1,49.0,1.7
10,jamesontaillon-SP,,@LAA,,,11.1,-0.6,21.0,2.3
10,jamesoutman-OF,,@CIN,,,36.1,-9.4,100.0,1.8
10,jamespaxton-SP,,@CLE,,,16.2,4.8,42.0,10.5
10,jaredshuster-SP,,NYM,,,4.1,-0.2,37.0,6.2
10,jaredwalsh-1B,,CHC,,,2.5,-0.5,12.0,0.9
10,jarredkelenic-OF,,@SD,,,45.7,-3.4,109.0,1.9
10,jarrenduran-OF,,@CLE,,,8.4,-4.5,75.0,1.7
10,jasonadam-RP,,MIN,,,23.2,4.7,108.0,4.0
10,javierbaez-SS,,@PHI,,,15.1,-1.3,78.0,1.4
10,jazzchisholmjr-2B,IL10,KC,,,74.4,-0.5,64.0,1.6
10,jddavis-3B,,@COL,,,9.8,1.5,113.0,2.1
10,jdmartinez-DH,,@CIN,,,74.8,10.3,135.0,3.1
10,jeansegura-2B,,KC,,,7.0,-0.3,43.0,0.8
10,jeffmcneil-2B,,@ATL,,,80.1,-0.9,125.0,2.1
10,jeffreysprings-SP,IL60,MIN,,,36.7,-1.3,72.0,24.0
10,jeimercandelario-3B,,ARI,,,8.9,0.9,127.0,2.3
10,jeremypena-SS,,@TOR,,,65.3,5.0,127.0,2.2
10,jessechavez-RP,,NYM,,,4.9,0.1,72.0,2.7
10,jessewinker-OF,IL10,BAL,,,8.1,-0.9,36.0,0.9
10,jesusluzardo-SP,,KC,,,73.9,2.1,126.0,10.5
10,jhoanduran-RP,,@TB,,,44.0,1.8,114.0,5.4
10,jhonybrito-SP,,CHW,,,1.5,-0.3,39.0,3.9
10,jihwanbae-OF,,OAK,,,5.7,0.5,82.0,1.5
10,jocpederson-OF,IL10,@COL,,,5.8,-0.1,63.0,2.4
10,joelpayamps-RP,,BAL,,,1.3,0.5,83.0,3.2
10,joemusgrove-SP,,SEA,,,83.7,5.5,58.0,8.3
10,joeryan-SP,,@TB,,,97.5,0.1,202.0,16.8
10,joeygallo-OF,IL10,@TB,,,6.6,-2.6,71.0,1.5
10,joeymeneses-1B,,ARI,,,25.1,3.8,116.0,2.1
10,johanoviedo-RP,,OAK,,,14.3,5.1,88.0,7.3
10,johnschreiber-RP,IL15,@CLE,,,2.0,-0.3,46.0,2.6
10,jonahheim-C,,STL,,,83.6,4.7,148.0,2.9
10,jonathanindia-2B,,LAD,,,83.6,5.5,166.0,2.8
10,jonberti-2B,,KC,,,3.3,-0.5,73.0,1.4
10,jongray-SP,,STL,,,81.4,13.2,163.0,14.8
10,jordanmontgomery-SP,,@TEX,,,62.5,-4.4,77.0,6.4
10,jordanromano-RP,,HOU,,,89.3,1.3,137.0,5.5
10,jordanwalker-3B,,@TEX,,,31.2,9.1,39.0,1.6
10,jorgelopez-RP,,@TB,,,12.7,-3.8,42.0,1.6
10,jorgemateo-SS,,@MIL,,,39.2,-6.7,99.0,1.9
10,jorgepolanco-2B,,@TB,,,51.9,-0.1,58.0,2.1
10,jorgesoler-OF,,KC,,,60.6,8.0,146.0,2.5
10,joseabreu-1B,,@TOR,,,58.3,-1.5,60.0,1.0
10,josealtuve-2B,DTD,@TOR,,,95.3,0.2,28.0,2.5
10,josealvarado-RP,IL15,DET,,,35.7,-2.2,76.0,5.4
10,joseberrios-SP,,HOU,,,76.2,4.1,137.0,11.4
10,joseleclerc-RP,,STL,,,4.0,-0.3,38.0,2.0
10,josemiranda-1B,,@TB,,,38.1,-1.4,50.0,1.4
10,josequintana-SP,IL60,@ATL,,,1.4,0.1,0.0,0.0
10,joseramirez-3B,,BOS,,,99.9,0.0,158.0,2.8
10,josesiri-OF,DTD,MIN,,,5.9,0.8,82.0,2.4
10,joseurquidy-SP,IL15,@TOR,,,9.1,-0.5,30.0,5.0
10,joshbell-1B,O,BOS,,,58.1,-2.3,83.0,1.6
10,joshdonaldson-3B,,CHW,,,4.4,1.1,13.0,1.9
10,joshhader-RP,,SEA,,,97.7,-0.4,132.0,5.7
10,joshjung-3B,,STL,,,64.4,16.0,143.0,2.6
10,joshlowe-OF,,MIN,,,78.8,2.6,147.0,2.9
10,joshnaylor-1B,,BOS,,,47.7,3.8,123.0,2.4
10,joshrojas-3B,,@WSH,,,10.4,-1.5,71.0,1.5
10,joshwinckowski-SP,,@CLE,,,2.9,-0.2,91.0,4.3
10,josiahgray-SP,,ARI,,,17.1,-5.5,108.0,9.0
10,jpcrawford-SS,DTD,@SD,,,7.0,-0.7,100.0,1.8
10,jpfrance-RP,,@TOR,,,9.6,0.5,65.0,10.8
10,jpsears-SP,,@PIT,,,6.4,3.9,101.0,8.4
10,jtrealmuto-C,,DET,,,94.6,-0.6,102.0,1.9
10,juansoto-OF,,SEA,,,99.9,0.0,159.0,2.7
10,juliorodriguez-OF,,@SD,,,98.7,0.4,131.0,2.3
10,julioteheran-SP,,BAL,,,7.7,7.5,35.0,11.7
10,juliourias-SP,IL15,@CIN,,,95.5,-0.5,105.0,10.5
10,juricksonprofar-OF,,SF,,,10.2,-0.8,104.0,2.0
10,justinsteele-SP,IL15,@LAA,,,75.3,-11.1,166.0,13.8
10,justinturner-3B,,@CLE,,,63.4,2.2,139.0,2.4
10,justinverlander-SP,,@ATL,,,99.4,0.0,58.0,9.7
10,kebryanhayes-3B,,OAK,,,16.8,1.0,117.0,2.1
10,keibertruiz-C,,ARI,,,51.5,1.5,112.0,2.3
10,kendallgraveman-RP,,@NYY,,,10.0,0.4,80.0,3.2
10,kenleyjansen-RP,,@CLE,,,73.3,-1.3,82.0,4.1
10,kentamaeda-SP,IL15,@TB,,,2.4,-0.1,-16.0,-4.0
10,ketelmarte-2B,,@WSH,,,84.4,3.7,148.0,2.7
10,kevingausman-SP,,HOU,,,99.6,0.2,200.0,16.7
10,kevinkiermaier-OF,,HOU,,,3.6,-0.2,101.0,2.2
10,kodaisenga-SP,,@ATL,,,74.3,4.7,125.0,11.4
10,krisbryant-OF,IL10,SF,,,70.6,-6.3,93.0,1.9
10,kylebradish-SP,,@MIL,,,5.4,-1.0,74.0,7.4
10,kylefinnegan-RP,,ARI,,,12.1,1.8,95.0,4.0
10,kylefreeland-SP,,SF,,,15.2,-1.7,90.0,6.9
10,kylegibson-SP,,@MIL,,,27.0,8.3,125.0,10.4
10,kylehendricks-SP,,@LAA,,,3.0,0.5,8.0,2.7
10,kyleschwarber-OF,,DET,,,90.9,0.4,121.0,2.0
10,kyletucker-OF,,@TOR,,,99.8,0.0,157.0,2.7
10,kylewright-SP,IL60,NYM,,,46.3,-2.8,12.0,2.4
10,lamontewadejr-OF,,@COL,,,15.3,1.9,125.0,2.2
10,lancelynn-SP,,@NYY,,,67.1,-5.6,64.0,5.3
10,lancemccullersjr-SP,IL15,@TOR,,,45.8,-3.3,0.0,0.0
10,lanethomas-OF,,ARI,,,18.3,0.5,124.0,2.1
10,larsnootbaar-OF,IL10,@TEX,,,20.0,-5.3,100.0,2.4
10,leodytaveras-OF,,STL,,,5.1,1.8,102.0,2.3
10,liamhendriks-RP,,@NYY,,,22.6,-2.4,9.0,3.0
10,loganallen-SP,,BOS,,,17.8,6.3,100.0,12.5
10,logangilbert-SP,,@SD,,,95.0,0.0,144.0,13.1
10,loganohoppe-C,IL60,CHC,,,7.7,-0.9,36.0,2.3
10,loganwebb-SP,,@COL,,,97.9,0.5,175.0,14.6
10,louievarland-SP,,@TB,,,13.7,4.8,92.0,13.1
10,lourdesgurrieljr-OF,,@WSH,,,76.4,9.5,156.0,2.9
10,lucasgiolito-SP,,@NYY,,,86.9,-1.1,122.0,10.2
10,luisarraez-1B,,KC,,,97.4,1.0,165.0,2.9
10,luiscastillo-SP,,@SD,,,99.4,0.1,188.0,15.7
10,luisgarcia-SP,IL60,@TOR,,,45.2,-2.0,52.0,8.7
10,luisgarcia-SS,,ARI,,,12.0,2.8,117.0,2.3
10,luisrobertjr-OF,,@NYY,,,91.7,-1.2,128.0,2.2
10,luisseverino-SP,,CHW,,,73.4,-3.4,16.0,5.3
10,luisurias-3B,,BAL,,,10.3,0.0,0.0,0.0
10,lukeraley-OF,,MIN,,,5.2,1.4,99.0,2.2
10,mackenziegore-SP,,ARI,,,23.4,-1.1,124.0,10.3
10,mannymachado-3B,,SEA,,,97.1,-0.9,75.0,1.7
10,manuelmargot-OF,,MIN,,,3.1,0.0,85.0,1.8
10,marcellozuna-OF,,NYM,,,9.7,-2.8,96.0,2.2
10,marcogonzales-SP,IL15,@SD,,,3.2,-3.4,68.0,6.8
10,marcussemien-2B,,STL,,,99.8,0.0,219.0,3.7
10,marcusstroman-SP,,@LAA,,,91.3,10.3,192.0,14.8
10,markcanha-OF,,@ATL,,,5.5,0.4,99.0,1.9
10,markleiterjr-RP,,@LAA,,,5.5,-0.3,84.0,3.5
10,martinperez-SP,,STL,,,31.7,1.2,119.0,9.9
10,masatakayoshida-OF,,@CLE,,,95.5,1.3,170.0,3.3
10,masonmiller-SP,IL15,@PIT,,,4.7,-0.8,37.0,9.3
10,mattbrash-RP,,@SD,,,1.5,-0.2,56.0,1.9
10,mattchapman-3B,,HOU,,,92.7,-0.5,132.0,2.2
10,matthewboyd-RP,,@PHI,,,4.6,0.1,68.0,6.2
10,matthewliberatore-SP,,@TEX,,,3.9,-1.7,13.0,4.3
10,mattmclain-SS,,LAD,,,24.9,10.5,50.0,2.6
10,mattmoore-RP,IL15,CHC,,,3.9,-2.1,76.0,3.5
10,mattolson-1B,,NYM,,,99.4,0.1,164.0,2.8
10,mattstrahm-RP,,DET,,,9.6,-0.8,117.0,7.3
10,mauriciodubon-OF,,@TOR,,,9.6,-1.8,94.0,2.0
10,maxfried-SP,IL60,NYM,,,94.6,-0.6,68.0,13.6
10,maxkepler-OF,,@TB,,,2.7,-0.4,65.0,1.9
10,maxmuncy-3B,,@CIN,,,96.2,0.5,143.0,2.6
10,maxscherzer-SP,,@ATL,,,99.8,0.0,119.0,13.2
10,merrillkelly-SP,,@WSH,,,90.5,3.5,187.0,15.6
10,michaelbrantley-OF,IL10,@TOR,,,7.4,-0.7,0.0,0.0
10,michaelconforto-OF,DTD,@COL,,,13.8,-3.3,114.0,2.3
10,michaelharrisii-OF,,NYM,,,65.6,-4.5,35.0,0.9
10,michaelking-RP,,CHW,,,9.7,0.0,102.0,5.4
10,michaelkopech-SP,,@NYY,,,48.7,5.8,122.0,10.2
10,michaellorenzen-SP,,@PHI,,,13.2,5.5,109.0,12.1
10,michaelsoroka-SP,,NYM,,,9.9,-5.4,-9.0,-4.5
10,michaelwacha-SP,,SEA,,,45.6,7.6,137.0,12.5
10,mickeymoniak-OF,,CHC,,,3.2,-4.3,35.0,2.5
10,miguelcastro-RP,,@WSH,,,9.5,1.8,86.0,3.1
10,miguelvargas-1B,,@CIN,,,20.4,-4.3,114.0,2.1
10,mikeclevinger-SP,,@NYY,,,6.5,0.0,79.0,7.9
10,miketrout-OF,,CHC,,,99.8,0.0,139.0,2.4
10,mikeyastrzemski-OF,DTD,@COL,,,8.5,-0.4,80.0,2.1
10,milesmikolas-SP,,@TEX,,,43.2,15.3,128.0,9.8
10,mitchhaniger-OF,,@COL,,,10.9,1.0,51.0,1.5
10,mitchkeller-SP,,OAK,,,92.9,2.2,207.0,17.3
10,mjmelendez-C,,@MIA,,,56.5,0.0,82.0,1.5
10,mookiebetts-OF,,@CIN,,,99.9,0.0,193.0,3.4
10,mylesstraw-OF,,BOS,,,4.7,-0.5,78.0,1.4
10,nathaneovaldi-SP,,STL,,,95.2,2.1,231.0,19.3
10,nathaniellowe-1B,,STL,,,88.5,0.8,155.0,2.6
10,nestorcortes-SP,O,CHW,,,82.4,-3.2,104.0,9.5
10,nickanderson-RP,,NYM,,,1.9,0.0,83.0,3.6
10,nickcastellanos-OF,,DET,,,88.5,2.5,150.0,2.5
10,nicklodolo-SP,IL60,LAD,,,63.3,-3.1,40.0,5.7
10,nickmartinez-RP,,SEA,,,10.3,-0.6,111.0,5.3
10,nickpivetta-SP,,@CLE,,,5.4,-0.4,69.0,4.9
10,nickpratto-1B,,@MIA,,,2.7,-0.1,61.0,1.7
10,nicksenzel-OF,IL10,LAD,,,6.0,-1.4,93.0,2.1
10,nicohoerner-SS,,@LAA,,,91.9,1.3,149.0,2.9
10,noahsyndergaard-SP,,@CIN,,,8.1,-1.2,23.0,2.1
10,nolanarenado-3B,,@TEX,,,99.0,0.0,134.0,2.3
10,nolangorman-2B,,@TEX,,,70.9,-4.5,143.0,2.6
10,oneilcruz-SS,IL60,OAK,,,53.3,-1.2,24.0,2.7
10,orlandoarcia-2B,,NYM,,,23.9,-4.0,75.0,2.0
10,oscargonzalez-OF,,BOS,,,5.4,-0.3,18.0,0.7
10,owenmiller-1B,,BAL,,,17.0,5.6,96.0,2.1
10,ozziealbies-2B,,NYM,,,98.7,0.0,151.0,2.6
10,pablolopez-SP,,@TB,,,93.4,-1.8,140.0,11.7
10,patrickcorbin-SP,,ARI,,,2.8,-1.3,66.0,5.5
10,patricksandoval-SP,,CHC,,,37.0,-8.1,68.0,6.2
10,patrickwisdom-3B,,@LAA,,,22.2,-3.8,86.0,1.7
10,paulblackburn-SP,,@PIT,,,1.7,0.8,9.0,4.5
10,pauldejong-SS,,@TEX,,,5.8,-7.1,81.0,2.3
10,paulgoldschmidt-1B,,@TEX,,,99.7,0.0,169.0,2.9
10,paulsewald-RP,,@SD,,,63.5,-1.6,133.0,5.3
10,petealonso-1B,,@ATL,,,99.8,0.0,190.0,3.2
10,petefairbanks-RP,IL15,MIN,,,18.1,-3.7,47.0,3.6
10,peterstrzelecki-RP,,BAL,,,3.1,0.5,38.0,1.4
